,method,score,std,test_points,freq,dpoints,building_id,model,splits
2,frac,-106.62322268339685,44.156993373499546,1752,60,8760,122,LinearRegression,4
3,frac_cyc,-147.4346886365879,160.00305479962128,1752,60,8760,122,LinearRegression,4
4,domain,-148.97979578043362,162.70492302413209,1752,60,8760,122,LinearRegression,4
0,baseline,-97.01302402523822,190.8024255661359,1752,60,8760,122,RandomForestRegressor,4
1,baseline_cyc,-78.87034412345034,98.0363024715959,1752,60,8760,122,RandomForestRegressor,4
2,frac,-119.3032884525357,207.26837821455894,1752,60,8760,122,RandomForestRegressor,4
3,frac_cyc,-134.50099486278864,235.40237478957022,1752,60,8760,122,RandomForestRegressor,4
4,domain,-130.00526321282018,222.53948392097993,1752,60,8760,122,RandomForestRegressor,4
0,baseline,44.29467917426591,39.3686692193853,1752,60,8760,268,LinearRegression,4
1,baseline_cyc,47.932520489493974,26.657611463062512,1752,60,8760,268,LinearRegression,4
2,frac,41.49618851262373,36.12793724527457,1752,60,8760,268,LinearRegression,4
3,frac_cyc,41.8853144128266,28.841370790094548,1752,60,8760,268,LinearRegression,4
4,domain,33.41009022895817,22.703494231669215,1752,60,8760,268,LinearRegression,4
0,baseline,75.60485838613288,14.92033097502314,1752,60,8760,268,RandomForestRegressor,4
1,baseline_cyc,70.61343469716516,13.103592208280984,1752,60,8760,268,RandomForestRegressor,4
2,frac,75.2692677272038,13.35084701241309,1752,60,8760,268,RandomForestRegressor,4
3,frac_cyc,78.39602041180478,13.955056075062764,1752,60,8760,268,RandomForestRegressor,4
4,domain,77.8013152583573,15.637638257468483,1752,60,8760,268,RandomForestRegressor,4
0,baseline,60.68946273141353,4.228485704759412,1752,60,8760,240,LinearRegression,4
1,baseline_cyc,69.97359015539605,9.187002116213367,1752,60,8760,240,LinearRegression,4
2,frac,61.342803774579245,4.1274745897663365,1752,60,8760,240,LinearRegression,4
3,frac_cyc,75.54525293801561,1.5177280975516823,1752,60,8760,240,LinearRegression,4
4,domain,76.01610487433044,1.0743392020700984,1752,60,8760,240,LinearRegression,4
0,baseline,85.20592744842826,3.760387768111022,1752,60,8760,240,RandomForestRegressor,4
1,baseline_cyc,80.4218333008797,4.04020212793755,1752,60,8760,240,RandomForestRegressor,4
2,frac,85.27127881770936,2.910925401115225,1752,60,8760,240,RandomForestRegressor,4
3,frac_cyc,83.67124443867745,3.2618445483381624,1752,60,8760,240,RandomForestRegressor,4
4,domain,83.49678282912305,3.6603605999461415,1752,60,8760,240,RandomForestRegressor,4
0,baseline,84.0111530689361,3.9756311260107506,1752,60,8760,526,LinearRegression,4
1,baseline_cyc,90.4237348669784,0.8336912964157783,1752,60,8760,526,LinearRegression,4
2,frac,84.06126562713436,3.969104703565795,1752,60,8760,526,LinearRegression,4
3,frac_cyc,81.29576599404697,15.038873276683214,1752,60,8760,526,LinearRegression,4
4,domain,83.8133360894217,10.187873906450319,1752,60,8760,526,LinearRegression,4
0,baseline,93.10866786946764,1.6975996575577117,1752,60,8760,526,RandomForestRegressor,4
1,baseline_cyc,91.0480561169627,3.825451791934469,1752,60,8760,526,RandomForestRegressor,4
2,frac,92.68092417784516,2.1491993520868475,1752,60,8760,526,RandomForestRegressor,4
3,frac_cyc,92.49427187685767,2.8711304241927054,1752,60,8760,526,RandomForestRegressor,4
4,domain,92.69422592055521,2.441908969207565,1752,60,8760,526,RandomForestRegressor,4
0,baseline,86.48224698665312,1.2173535920616732,1752,60,8760,532,LinearRegression,4
1,baseline_cyc,91.82885628609208,0.25020348078315996,1752,60,8760,532,LinearRegression,4
2,frac,87.4962611448521,0.6138991155462061,1752,60,8760,532,LinearRegression,4
3,frac_cyc,85.04274529411764,12.135025841128416,1752,60,8760,532,LinearRegression,4
4,domain,85.50799117545651,10.598998093352787,1752,60,8760,532,LinearRegression,4
0,baseline,95.12303512907657,0.24388444853606026,1752,60,8760,532,RandomForestRegressor,4
1,baseline_cyc,93.60719441681834,0.5794066630435749,1752,60,8760,532,RandomForestRegressor,4
2,frac,95.08679434169152,0.24286379745046865,1752,60,8760,532,RandomForestRegressor,4
3,frac_cyc,94.88125166577403,0.41103732253619757,1752,60,8760,532,RandomForestRegressor,4
4,domain,95.0363808469064,0.4033049739394602,1752,60,8760,532,RandomForestRegressor,4
0,baseline,56.705513548554705,16.982871197779534,1752,60,8760,254,LinearRegression,4
1,baseline_cyc,63.71734303798329,14.699656577938008,1752,60,8760,254,LinearRegression,4
2,frac,57.15562202654695,16.77941819291111,1752,60,8760,254,LinearRegression,4
3,frac_cyc,46.9479641837965,35.17216348006335,1752,60,8760,254,LinearRegression,4
4,domain,46.844080624399886,36.01663181695934,1752,60,8760,254,LinearRegression,4
0,baseline,77.69125309826214,5.189670978508524,1752,60,8760,254,RandomForestRegressor,4
1,baseline_cyc,65.91557679745594,9.637398148593661,1752,60,8760,254,RandomForestRegressor,4
2,frac,75.62134421428064,3.7904770452901797,1752,60,8760,254,RandomForestRegressor,4
3,frac_cyc,75.64733749987936,4.184068732179269,1752,60,8760,254,RandomForestRegressor,4
4,domain,75.48096163821677,4.919842530622267,1752,60,8760,254,RandomForestRegressor,4
0,baseline,95.43454866644427,0.31260762483785687,1752,60,8760,283,LinearRegression,4
1,baseline_cyc,94.248383062311,4.206121777842885,1752,60,8760,283,LinearRegression,4
2,frac,95.4180162706938,0.29307197203775476,1752,60,8760,283,LinearRegression,4
3,frac_cyc,93.95390629844816,5.013021241630125,1752,60,8760,283,LinearRegression,4
4,domain,93.2870510523918,6.020520182836532,1752,60,8760,283,LinearRegression,4
0,baseline,96.00237319920438,0.8768674079398376,1752,60,8760,283,RandomForestRegressor,4
1,baseline_cyc,96.8163360259734,0.4468225669247471,1752,60,8760,283,RandomForestRegressor,4
2,frac,96.143465925457,0.7112627205446634,1752,60,8760,283,RandomForestRegressor,4
3,frac_cyc,96.67035969750894,0.2356837161351496,1752,60,8760,283,RandomForestRegressor,4
4,domain,96.6762661206331,0.34558628243902473,1752,60,8760,283,RandomForestRegressor,4
0,baseline,78.70812987889207,7.858682592412359,1752,60,8760,297,LinearRegression,4
1,baseline_cyc,78.02006846858478,8.597894294061648,1752,60,8760,297,LinearRegression,4
2,frac,78.97720555754316,7.4526966235951155,1752,60,8760,297,LinearRegression,4
3,frac_cyc,64.41346120447194,29.659188557932197,1752,60,8760,297,LinearRegression,4
4,domain,65.013731041499,29.11684313959921,1752,60,8760,297,LinearRegression,4
0,baseline,87.60465842982855,1.664844724024835,1752,60,8760,297,RandomForestRegressor,4
1,baseline_cyc,86.32762472387492,0.7386454911063194,1752,60,8760,297,RandomForestRegressor,4
2,frac,87.69921935600043,2.061626106388574,1752,60,8760,297,RandomForestRegressor,4
3,frac_cyc,88.00431390548725,0.9516773266714755,1752,60,8760,297,RandomForestRegressor,4
4,domain,87.28811514286534,1.747975311016671,1752,60,8760,297,RandomForestRegressor,4
0,baseline,75.44407261858444,9.286367286555263,1752,60,8760,296,LinearRegression,4
1,baseline_cyc,77.80942556082118,7.36577602756414,1752,60,8760,296,LinearRegression,4
2,frac,75.40597100113013,9.355262640881913,1752,60,8760,296,LinearRegression,4
3,frac_cyc,74.6620212794878,5.201481427856621,1752,60,8760,296,LinearRegression,4
4,domain,75.95621262946767,4.016081297639198,1752,60,8760,296,LinearRegression,4
0,baseline,85.72711383807413,2.0590036517771915,1752,60,8760,296,RandomForestRegressor,4
1,baseline_cyc,80.63137193790875,10.157705607704372,1752,60,8760,296,RandomForestRegressor,4
2,frac,85.01490309049221,2.53674606016924,1752,60,8760,296,RandomForestRegressor,4
3,frac_cyc,86.53212850634671,2.4299030560072077,1752,60,8760,296,RandomForestRegressor,4
4,domain,86.11500862736007,2.107138062887317,1752,60,8760,296,RandomForestRegressor,4
0,baseline,58.33846628632785,5.821969460667015,1756,60,8784,282,LinearRegression,4
1,baseline_cyc,63.17853513544739,5.469079802558419,1756,60,8784,282,LinearRegression,4
2,frac,58.29126545058932,5.839784280395359,1756,60,8784,282,LinearRegression,4
3,frac_cyc,64.82156904357808,6.3995818834770715,1756,60,8784,282,LinearRegression,4
4,domain,62.16776502440367,6.288608727846206,1756,60,8784,282,LinearRegression,4
0,baseline,82.04798323816958,7.2032629304904745,1756,60,8784,282,RandomForestRegressor,4
1,baseline_cyc,75.38628770703083,4.956412800812722,1756,60,8784,282,RandomForestRegressor,4
2,frac,81.5057604804113,7.239443614728962,1756,60,8784,282,RandomForestRegressor,4
3,frac_cyc,78.0430116726128,10.372733785967926,1756,60,8784,282,RandomForestRegressor,4
4,domain,79.52079206654926,9.418071904566228,1756,60,8784,282,RandomForestRegressor,4
0,baseline,94.80626006284453,2.0164468278065484,1752,60,8760,533,LinearRegression,4
1,baseline_cyc,96.3735191478727,0.6480468966007437,1752,60,8760,533,LinearRegression,4
2,frac,94.8329524078134,2.0094718681504062,1752,60,8760,533,LinearRegression,4
3,frac_cyc,93.61230251881084,5.483610498133648,1752,60,8760,533,LinearRegression,4
4,domain,94.50513300389169,3.8218992361902133,1752,60,8760,533,LinearRegression,4
0,baseline,96.91587634868208,1.4662162569793489,1752,60,8760,533,RandomForestRegressor,4
1,baseline_cyc,96.5965629297525,1.0280802556002493,1752,60,8760,533,RandomForestRegressor,4
2,frac,96.67125778928173,1.4351412437736717,1752,60,8760,533,RandomForestRegressor,4
3,frac_cyc,97.1391577973726,0.5558777194410065,1752,60,8760,533,RandomForestRegressor,4
4,domain,97.25190105992635,0.5977221803763649,1752,60,8760,533,RandomForestRegressor,4
0,baseline,60.80626726319448,5.660538365535267,1752,60,8760,255,LinearRegression,4
1,baseline_cyc,67.43563787508023,4.288977451708785,1752,60,8760,255,LinearRegression,4
2,frac,60.3240448720026,5.643925710392307,1752,60,8760,255,LinearRegression,4
3,frac_cyc,69.05516997177386,5.706437393397572,1752,60,8760,255,LinearRegression,4
4,domain,67.48577531756183,4.254414015426267,1752,60,8760,255,LinearRegression,4
0,baseline,86.85069200696012,4.439290819100208,1752,60,8760,255,RandomForestRegressor,4
1,baseline_cyc,79.44062234425539,3.3596908927981404,1752,60,8760,255,RandomForestRegressor,4
2,frac,86.95079615176174,3.7123100501161854,1752,60,8760,255,RandomForestRegressor,4
3,frac_cyc,87.64995717098164,2.7505953505727088,1752,60,8760,255,RandomForestRegressor,4
4,domain,87.55365650461167,2.7842305414329758,1752,60,8760,255,RandomForestRegressor,4
0,baseline,67.18033844323689,6.265043577505627,1752,60,8760,241,LinearRegression,4
1,baseline_cyc,71.3269589371989,1.7849569511493064,1752,60,8760,241,LinearRegression,4
2,frac,67.31130972951689,6.127005313190314,1752,60,8760,241,LinearRegression,4
3,frac_cyc,66.72968074907081,8.399203884671158,1752,60,8760,241,LinearRegression,4
4,domain,69.59575196177609,2.7516161334408533,1752,60,8760,241,LinearRegression,4
0,baseline,90.72952477062475,3.559614013875516,1752,60,8760,241,RandomForestRegressor,4
1,baseline_cyc,85.56651797383144,2.6995460272641547,1752,60,8760,241,RandomForestRegressor,4
2,frac,90.36694909381964,3.3088182496940397,1752,60,8760,241,RandomForestRegressor,4
3,frac_cyc,90.35957994477144,2.446154064493312,1752,60,8760,241,RandomForestRegressor,4
4,domain,90.40879940616416,2.5882503652314957,1752,60,8760,241,RandomForestRegressor,4
0,baseline,94.84983333409838,1.1439865896170838,1752,60,8760,527,LinearRegression,4
1,baseline_cyc,93.90330881003092,1.8432525324330091,1752,60,8760,527,LinearRegression,4
2,frac,94.84627813519594,1.135768441240141,1752,60,8760,527,LinearRegression,4
3,frac_cyc,94.07711358539959,1.8433618977910717,1752,60,8760,527,LinearRegression,4
4,domain,93.03910889934117,2.7940272740791996,1752,60,8760,527,LinearRegression,4
0,baseline,95.58180046406044,0.9247084209361254,1752,60,8760,527,RandomForestRegressor,4
1,baseline_cyc,95.50544885755934,1.7195413326235596,1752,60,8760,527,RandomForestRegressor,4
2,frac,95.7661513293332,0.7151632315102072,1752,60,8760,527,RandomForestRegressor,4
3,frac_cyc,95.8993013753865,0.3487281152816361,1752,60,8760,527,RandomForestRegressor,4
4,domain,95.57554289267495,0.4738156750584405,1752,60,8760,527,RandomForestRegressor,4
0,baseline,87.94162181721495,3.2677401976168685,1752,60,8760,269,LinearRegression,4
1,baseline_cyc,88.68607237250306,6.495443328475153,1752,60,8760,269,LinearRegression,4
2,frac,87.87766879736796,3.299642490695971,1752,60,8760,269,LinearRegression,4
3,frac_cyc,85.1157328549925,7.934350978250164,1752,60,8760,269,LinearRegression,4
4,domain,84.77514937533333,8.40865508837396,1752,60,8760,269,LinearRegression,4
0,baseline,90.8353478755566,2.9104752052247003,1752,60,8760,269,RandomForestRegressor,4
1,baseline_cyc,91.15095575309326,3.4566168391016494,1752,60,8760,269,RandomForestRegressor,4
2,frac,90.83253834257047,2.8321838570932147,1752,60,8760,269,RandomForestRegressor,4
3,frac_cyc,92.15536711846062,3.370797749498464,1752,60,8760,269,RandomForestRegressor,4
4,domain,92.1309072962564,3.422805723065917,1752,60,8760,269,RandomForestRegressor,4
0,baseline,-1110.553524832336,1692.6601686422634,1752,60,8760,123,LinearRegression,4
1,baseline_cyc,-1446.19465697492,2244.289550237604,1752,60,8760,123,LinearRegression,4
2,frac,-1247.0089741162044,1897.7192736112686,1752,60,8760,123,LinearRegression,4
3,frac_cyc,-1425.8638127921777,1984.6825616970327,1752,60,8760,123,LinearRegression,4
4,domain,-1338.4907636718433,1790.7589373675512,1752,60,8760,123,LinearRegression,4
0,baseline,-1598.17923359797,2406.2677063789038,1752,60,8760,123,RandomForestRegressor,4
1,baseline_cyc,-1168.487105429975,1725.9298833658079,1752,60,8760,123,RandomForestRegressor,4
2,frac,-1246.5675776292571,1806.1691907686397,1752,60,8760,123,RandomForestRegressor,4
3,frac_cyc,-731.2004141612372,957.7568913579565,1752,60,8760,123,RandomForestRegressor,4
4,domain,-1548.624834929691,2337.2645929287755,1752,60,8760,123,RandomForestRegressor,4
0,baseline,-91.28078742496028,104.78146573732403,1752,60,8760,137,LinearRegression,4
1,baseline_cyc,-198.09216854493155,172.22446968997568,1752,60,8760,137,LinearRegression,4
2,frac,-130.65468984698416,118.17569644939472,1752,60,8760,137,LinearRegression,4
3,frac_cyc,-304.17423987316477,298.71791803479874,1752,60,8760,137,LinearRegression,4
4,domain,-301.7130401779,305.9791567185518,1752,60,8760,137,LinearRegression,4
0,baseline,-172.93038902442495,320.0271700984081,1752,60,8760,137,RandomForestRegressor,4
1,baseline_cyc,-184.43084720970762,272.7811742473268,1752,60,8760,137,RandomForestRegressor,4
2,frac,-168.24720173499819,313.38944590593974,1752,60,8760,137,RandomForestRegressor,4
3,frac_cyc,-141.01300083870115,257.251162655435,1752,60,8760,137,RandomForestRegressor,4
4,domain,-145.61873016413736,265.93086474098646,1752,60,8760,137,RandomForestRegressor,4
0,baseline,80.15236451277097,10.5489896054215,1752,60,8760,484,LinearRegression,4
1,baseline_cyc,87.7638621730298,1.7015927368859485,1752,60,8760,484,LinearRegression,4
2,frac,80.16784643275054,10.526637818404293,1752,60,8760,484,LinearRegression,4
3,frac_cyc,89.17819342948245,2.0422560469499738,1752,60,8760,484,LinearRegression,4
4,domain,89.18886331865322,2.031405589039263,1752,60,8760,484,LinearRegression,4
0,baseline,90.62573531541938,2.914420619970954,1752,60,8760,484,RandomForestRegressor,4
1,baseline_cyc,89.56217878845392,2.6876459462140554,1752,60,8760,484,RandomForestRegressor,4
2,frac,90.34399347557114,3.035388021522848,1752,60,8760,484,RandomForestRegressor,4
3,frac_cyc,90.20143329738221,2.9041884558629008,1752,60,8760,484,RandomForestRegressor,4
4,domain,90.53306682221074,3.0500461766472675,1752,60,8760,484,RandomForestRegressor,4
0,baseline,92.00700676656292,2.2352523680176217,1752,60,8760,490,LinearRegression,4
1,baseline_cyc,94.12422961305658,1.6566413708347845,1752,60,8760,490,LinearRegression,4
2,frac,92.1064676208923,2.1569927904655697,1752,60,8760,490,LinearRegression,4
3,frac_cyc,93.64521964947878,2.790608412788071,1752,60,8760,490,LinearRegression,4
4,domain,93.03072900058177,2.5662883678342454,1752,60,8760,490,LinearRegression,4
0,baseline,95.06449705560217,1.334332726194186,1752,60,8760,490,RandomForestRegressor,4
1,baseline_cyc,95.75791634796816,0.9118872921502429,1752,60,8760,490,RandomForestRegressor,4
2,frac,95.08793819754123,1.386535782727645,1752,60,8760,490,RandomForestRegressor,4
3,frac_cyc,95.17417770071593,1.1363850598368357,1752,60,8760,490,RandomForestRegressor,4
4,domain,95.14401756658066,1.0732508276211796,1752,60,8760,490,RandomForestRegressor,4
0,baseline,89.11762819901227,2.9515336268368024,1752,60,8760,447,LinearRegression,4
1,baseline_cyc,91.88401649002036,1.6699167459605853,1752,60,8760,447,LinearRegression,4
2,frac,90.40724074348051,1.5175683205866166,1752,60,8760,447,LinearRegression,4
3,frac_cyc,85.84387377751537,10.771321201126453,1752,60,8760,447,LinearRegression,4
4,domain,87.91473364965542,6.709974264124803,1752,60,8760,447,LinearRegression,4
0,baseline,95.0927376668723,0.3898222925455055,1752,60,8760,447,RandomForestRegressor,4
1,baseline_cyc,93.45420432924223,1.2937354253847313,1752,60,8760,447,RandomForestRegressor,4
2,frac,94.70535256362791,0.3873673948067775,1752,60,8760,447,RandomForestRegressor,4
3,frac_cyc,94.665956310013,0.8800176544441939,1752,60,8760,447,RandomForestRegressor,4
4,domain,94.89790265485334,0.7508838935579453,1752,60,8760,447,RandomForestRegressor,4
0,baseline,81.87213220477872,6.161316335814244,1752,60,8760,321,LinearRegression,4
1,baseline_cyc,86.73342400534251,1.9418010615495063,1752,60,8760,321,LinearRegression,4
2,frac,82.75495245510277,4.775532905986508,1752,60,8760,321,LinearRegression,4
3,frac_cyc,72.32279206458173,21.809835939386854,1752,60,8760,321,LinearRegression,4
4,domain,77.2442280618908,12.769713867302425,1752,60,8760,321,LinearRegression,4
0,baseline,90.28023703206506,2.173829977732236,1752,60,8760,321,RandomForestRegressor,4
1,baseline_cyc,88.2858015975508,1.8161293395807894,1752,60,8760,321,RandomForestRegressor,4
2,frac,89.5820755070767,1.3873520876856658,1752,60,8760,321,RandomForestRegressor,4
3,frac_cyc,89.20862795962297,1.84392905822078,1752,60,8760,321,RandomForestRegressor,4
4,domain,89.90692067523342,2.1662738265657686,1752,60,8760,321,RandomForestRegressor,4
